sentence_id	sentence	variant	sentence_domain	source	up_votes	down_votes	status
d2f15d19fcdce990a83dee8e33aa8cb6a1fb2c14767274eecb1f3cd3faf7d1a1	јануар			мој цитат.	1	0	pending
d3151ddb848d71a8189a222d6a8ce9c574c8f5c6b4092f83a1208dc3571c96e7	Постоје и сегменти који су очито намијењени млаđој публици.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
d31d1ebc89681007ede041bb7c56f3c0f1bd21f6b95b2b6e358abf5433fe4e8b	Гласова против није било.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
d3361164689900cdc5f0f383b7de5418d0d387ef0a21385d7898f23062be8b1b	Уђбеници се дају бесплатно и дијеле ученицима првог дана школе.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
d381738d661cc89ce8a47cdbae8825f6dc9087bcb0b04aaaaa1244c63db7c1a4	Од тада се стање смирило, али још увијек влада напетост.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
d3bfa024dc5f6e93234f76c075e6e36a7ac1de72847248b425104a670dd435a6	Потрошња струје је велика.		technology_robotics	Self citation	0	0	pending
d3fa8a685c304149d3bd31936f2ee6f3b48a8bedf859de5f0563af66cf055c09	Та листа је прослијеđена полицији и правосудним тијелима.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
d3fdec69c46496cbe3f6be05565110987efaad4ea7b5a396a59782dda60d5547	Њени чланови пребачени су у друге полицијске јединице.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
d49c77e9ecfc013c9420186e39ba77b0f52a7acea3bf711b3f3d7538b816481c	лабуд два предметна табела			мој цитат	1	1	pending
d4d3d4519dc79d0d5b8919250539bf1b634373fa0cc0b6c20e39a6375dee9a87	Ипак, вриједно су радили и успјели уштедити и купити стан.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
d55016ad952263193eb16bc6063a729c451efbf43f164ff524debadb4bb6957c	"""Која сјутра на Бојану дође?"""			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
d569adaf4d1151c8cd0d9ded17a06ac43b410be1cfefebae7c35a41fcee9b5d9	Данашња претња је много компликованија и неконвенционалнија.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
d598dc1294509fa7eeed91ea36afabd20b51b9c699360e01ef99c69dc5aa1bcc	Њих двојица су тада постали љути непријатељи.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
d5fa4d5cd78a7ba5ebfd72ac25c6fed0a9bccb638bf2aae9a27e5498faa51f87	Тржиште ће показати ко има најквалитетнију понуду.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
d69f84e28f824340a4d5c4c4e9a5002725780dd2f1b0687e1818f8449ef8d606	Гранични пријелази проглашени су забрањеним војним зонама.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
d6afd1bcb16815c0e99e44e28f62b435ce6638162be9a5846d4b459f03d09df7	Европског музејског форума.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
d6c4367f4b4290f858d99cba753b52b3185d8ba5ad83bac8623d2284bf19534a	Увек покушавам да радим у корист обичних грађана.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
d6c83456fb495170436b6a5e8433d7a6e58e18d5b1ba3d2431d4302e1d098758	То је став који подржава цијело политичко тијело земље.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
d6d0d33e75b16f0e77c5b04055c9b2cd6c34334110dcace8aa288e70ccdf78c3	Неке земље оклијевају дати подршку због политичке осјетљивости питања.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
d6d687ee2f82ad63e44466fa60a5c19d3a12e0f176e197f3f52df7b40416d65f	један			мој цитат	1	0	pending
d6e153d3ef31bb496b2de9f5ded456e9ce7cb797233f86e1d5b7424242e52d4e	Замисао је била успјешна у многим другим земљама широм свијета.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
d70720fd050e4eb5e695403301fa68123906d0d04e5b426110503ec3864e22a3	Ухапшени су високи званичници државне војне компаније.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
d79c3f340160e599778f5e773bce728043fe90c27d274d001e24ff4e08acab4a	"""Тренутно не видим ничег доброг у пријевременим изборима,"" каже Живковићева."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
d85437cb53d490baeb56b974a9cd54b78daa4e5ad772b362eee57a18e45632f7	Њу Орлеанс је и један од најстаријих градова у САД.			https://sr.wikipedia.org/wiki/%D0%8A%D1%83_%D0%9E%D1%80%D0%BB%D0%B5%D0%B0%D0%BD%D1%81	1	0	pending
d8a807535b50a5ff9f3e8632494406474e15b7bcb23b1711af95e58ab3b6ed30	Сабља севну а он мину.			"""Serbian folk poem ""Otac"""	1	0	pending
d8b81a62503b1a0a9f00376d6084613f3253d5d6a56682703160d32628996e8d	Материјал који имамо је лоше квалитете која угрожава животе пацијената.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
d8ba32e44bb8429be0d9f44b6be4906ff52c58e8ed5c1ffff9289ae808b86aa9	Ералд је у интернету пронашао нову љубав.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2	rejected
d8e405795bb6c126ad83fda249c3c8d153279de6d9ab7c1407cd18fe7a3ecbd3	Планете круже око звезда у свемиру.		nature_environment	LLM generated, Human reviewed	1	0	pending
d8fa200a384250aa20cb6e559fb2813be07fe3e9d00bfa901ab1176c75417530	во мен та мен ни мен			мој цитат	1	1	pending
d91467cdca0a16c5e91c477b52afee5235e09194b1d63c7c164a77c1e5cf1ec9	Лијепо смо се провели.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
d937258fe07d2a044d6c34652bb76ef26303b37e1ab8f3a0ad3cdd52fbdf0dbb	Земља се меđутим наставља удаљавати од свог комунистичког наслијеđа.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
d98065b3884407864404e50f871f57b669384c1d97b0ff0b2f30c012ec1f1c76	"""Ми смо одувијек против етничког и регионалног национализма,"" каже он."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
d988eb7862e700c99dc687b926add1fbda93299dbc75acaa3513db0b2cbf93a4	зец			мој цитат	1	0	pending
d9fea31c0048a2f6b2364197038bb711243cb5d222d6bddcb6845b095c820043	Сантјаго			мој цитат	1	1	pending
da0109714f998d9a9989d41fbecac45917314e0ffc3b83ef089341e68e83c1a5	Оно ће такође служити као заштита од поплава.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
da3ab99ba2916b9c806b63805e93f120feb901029d6f1a968d971be47183aab7	Инспирација би требала увијек бити ту.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
da3e6404f141cc5456642f2527c5afd0075f94ab435060c7f63571d8feaa9e12	Према његовим ријечима, механизам нижих пореза не функционира.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
da4a3c20d667547cb02432d860a26fea3dd8164434be2557635210fd7161cd90	Да ј' у темељ кули узидамо:			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
da4f95d6018d987825324f429f1866ed0ef5a2e74e716f1be21b9561abafe53d	џ с ђ џо со ђо спеловање а е и о у			мој цитат	1	0	pending
dab9201f900b58daa357235f3061d9f6fa39dc5d080234530c402d96c6562bca	Пројекат је једним дијелом ометен глобалном рецесијом.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
dac9283ee4f75187e0b7bd1fa7642f17a509df9b99b55ab4406b5aac902fc266	Требало би да станем.			ја	1	0	pending
dacbb0f8482b8f71c5522ded5e9b725c41e03b9b206dbefa561f917a430c45d5	Обилазак винарија такође постаје популаран.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
dadb442aa75cfe371137e26e5eed1f46c5a02e0f70c65bc12abf9511b2d62633	Србски Аутолет тј. летећи аутомобили ће владати светом ради својих перфоманси и могућности!		technology_robotics	технологија, летећи аутомобили, напредак	1	1	pending
db2f3ee4c5ed1fd4b65b2e3018f17822e055983444d5d92fef3655e2d201ab5f	Фонема s реализује се као алвеоларни алофон s на пример сунце. 			copilot gpt	1	0	pending
db43f7847b340729d5e8a3109fe8ea946916f01e2083e688b9f8156aa63923c1	Хајрадинијева је провела деценије свакодневно радећи за разбојем.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
db86fc43b728e2419c0484ad1a614d29820f7050a75e97dedd58f49fd32248fd	чине шта је по			мој цитат	1	1	pending
db87d89029a928d292280638c3274218daef962475184e0dc3d5ebfb4e59db45	Джамија је за време комунизма сачувана.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	0	2	rejected
db97d716aa84e29e9dd7ee67e157a8ec1ccffec9a4162096be4e694c81efc56d	Граđевински синдикат већ неко вријеме апелира на владу.			SETimes corpus for Bosnian, transliterated to Cyrillic.	0	2	rejected
dba61e9af0d8261575a7ec4cda5c583b8ad9e252cde00072cafb353e9a19c8c4	Прво полувријеме се завршило, а ниједан тим није постигао гол.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
dbe2d9bd0dc53c04263298d623ac1c6730f05ae971a295caf96e677b0d8f6fed	Кад то зачу Вукашине краље,			"""Serbian folk poem ""Zidanje skadra"""	1	1	pending
dbeb7af8a5de724364ff15de621725839bafea2f421dcbf0fc61be3266c0a58b	"""Упркос резовима, цјеновни индекс је још увијек висок,"" каже она."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
dcd615c28a15e43819e4b477f78a6ad3b7538d5726a6216e6858b29928c25c08	Узидаше дори до кољена:			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
dcfb083f07f6b506b3c9973bc91a9e0a2ab9f7c0d85da6e2468c86a0c5aec478	Још увијек не знам који је узрок.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
dd636f89daa50d4c1a81e6d4ffe9f5ee2c4280d5e3ce141eae8d87daef90d931	Грчки бијес и опстанак земље			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
dd6c6920378bcd252ae75fee335f5cd6605aafe3f07be7556fffe46876777aeb	Други дан ш.			мој цитат	1	0	pending
dd85317ee14fb1421b8a71259137cb463e7f1544322d599d130061321e18ccb0	Ђе остаде од мјесеца дана;			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
ddbbb54ec40b1d0d67e305adffb3e10d2655a065c32aadc557cb597657b212a7	О легитимности тог намета треба се донијети одлука у петак.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ddbcb6c4ed7e46e8c4efa6f0d3cf8779168352bf878280990b396d1bdc90cf93	мени			мој цитат	1	0	pending
dddfac985c826aac148726bd893f854e8efa920c8f1af3b875be8f7b892c9c9b	Штрајкови представљају вентил за бијес граđана, кажу аналитичари.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
ddec74b09966db45db6bb4e6d51a253fdcb711e10fc4098e7b65a8f9a6b97f96	Вулканске стене су веома чврсте и отпорне.		nature_environment	LLM generated, Human reviewed	0	0	pending
de218d25c8218535774efd21427c0e00284fc13da3692f32f4e6606d1f6323b4	Ова област је у средњем вијеку звана 'краљевском земљом'.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
de2c8c07024a8f8d9af410ec87eb21a2e108a964c8c79327632482ff3160e924	А ја ћу му, наравно, одговорити: 'тачно, увијек може боље'.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
de5c52587353dfe1bf8a65525df6336bebe1034a39ba506fd01941f85606fd15	Учесници форума ријешили су се састајати сваке двије године.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
de5e1b5d067378a5a8f48d7c6ca2887298b596d7a7d8057c4070a47af2a11d60	Полиција извела албанске рударе напоље, али још увијек нема договора			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
de61c062feab451ad3cc0290ca4d6729d62e34c0796c662f87412f401d13b576	Остало је нејасно одакле је факс стигао.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
ded1f7ea9b9631168e258cba29e004b6d20a2d1f03ab38328bd01633bbef90a2	Околности у вези те погибије меđутим још увијек су магловите.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
df2e984a616a1027e380ceef55a242f18f5c430475f9c5629a4bd9bcb1633a45	по мери човечијој			мој цитат	1	1	pending
df46eb6c597ba5ac8f5dbf9faf34196fb41cb43505847daef08ab36823e23b16	Стара и обољела стабла бит ће посјечена и замијењена младицама.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
df4f0476d6968130fe92dc6c5e634f78e0bd1e536d579e70f22618dd8041e97c	Она за циљ има унапрјеđивање разумијевања и културне размјене.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
df573e11eaad9d76ee897b78ff21907ebc1a4bf6db3286fcfc6e31466b1d3510	Још од тада постоје дијелови плана.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
df6047795b23817a28bdef7d7341d439d8e4514b1ec4f92d4987b50ec17e42cb	Тебе здравље, пребољет' не могу;			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
df622a1496c7432966c3ea9c36a6f5569872a8de7cb19bf7284b7caeb29e5623	мама меме мими момо муму амам емем имим омом умум			мој цитат	1	1	pending
df7871cc4f7b55fcaf2f274e5879e30a28eba4d94c9d6c98b617fa6565b4a17d	Приказује се двадесет предства, укључујући три премијере.			SETimes corpus for Bosnian, transliterated to Cyrillic.	0	1	pending
dfa29e8acc3b62fb3d3abe43b63fcf3f2c0501ad6f66ee5dc6c4bfb558f86e12	"""Стављањем на 'бијелу шенгенску листу' наш посао није завршен."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
dfbe4b6f03fdfa33c2f6152398eb3c8dd7544a4f8da26f3e024641c46e32eba8	Краљ Вукашин вјеру погазио,			"""Serbian folk poem ""Zidanje skadra"""	1	1	pending
dfd4c1be773e8220b4e8ba980ffd1f1632bdcb231dcd73e94fde605a5d522ed6	Какво ће сутра бити време?		language_fundamentals	Self Citation	1	0	pending
dff5883757bea729b6b7bc44e3ca1d2fc450cf7864e38fab837b148d5b92a927	"""А салићеш и бољу јабуку!"""			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
e075eea6398e7213bceef2afe0ef4d24550f6c57cfe9e71b385514c3a0b19a64	Данас је петак.		language_fundamentals	Self Citation	0	0	pending
e0f5c63bae387522d8263f876f0185dde30cd70c0f50533295c38a9dfbcb7321	Ми ћемо са своје стране морати изнијети два протуаргумента.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e1147af41061a02894e7f3d102ce18696d41002a35f7ce7ab74a3aedfe320953	Не дирајте соколића,			"""Serbian folk poem ""Otac"""	1	0	pending
e161685500427c691d0662691f824c83d99b86d24fa7470ccd53e0d7cc5910ad	дијагонала де ве а			мој цитат	1	1	pending
e1696e8293b2e28ba62b26fb2a82c7fd442df4f842a642cd6cd2c618cd52d136	Транзиција није увијек ишла глатко.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
e17831bfe9462eb2718f58fe59bcefbc2568e4bf209026c7169de203ac62ad3e	ко ко ро са јо на ра ни хао ма			мој цитат	1	1	pending
e194e7907b48ba324c09a1ba095a6bb571b4736acdd2a9aea2620f0d6270857b	Ал' се зачу глас ненадни			"""Serbian folk poem ""Otac"""	1	1	pending
e1c13de4bdbc07cb61475b0f1bca5e6b9e05a1437221e69e34a1101f5bd5db15	Они ће одржавати глобални мир на најкритичнијем мјесту на планети.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e1f99d7e4a833eabce0c22b0d2e9cdb249006121b45736aa0fc616ade3757e69	Сигмоидна функција је симетрична и прекидачка, дакле има почетак средину и крај.			мој цитат	1	0	pending
e200c4270b9e740ba6907348670a610860d2c96109c277d8d4672a06bc7275c7	А онда су промијениле мишљење и посваđале се меđусобно.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e232a402b1a5cb156fc8774ae4b690b8e6bee7ede1a7a1f2aaf8858544d1e4a6	нан нен нин нон нун			мој цитат	1	1	pending
e25651882625c7426ec248b2f05759dce6d5099b3e4bfef275b0ca5d9b8c6600	Први акт нове краљице био је да одбије дати свом мужу титулу краља,			https://sr.wikipedia.org/wiki/%D0%8F%D0%B5%D1%98%D0%BD_%D0%93%D1%80%D0%B5%D1%98	1	0	pending
e266d3be98ae00816a576dabd4937c73b23d66386e8df8a20da39287c0ee78e3	Жао му је љубе вијернице,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
e27c4ee5c4e57c93b1dc6feb68c14af8d0bbf46418b652c6338fde08cee339a7	перипатетичар			мој цитат	1	0	pending
e28d43645723e49f6d3e41192577372733948238982de89aecbaac63d13c89af	Цијело суđење воđено је правично.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
e29ba35e89f375a054560d76814a63bb3cc1d39bd51ee2f5b9e4f0a9de31f891	Под којим углом се прелама светлост?		technology_robotics	Self citation	0	0	pending
e2a37936ffcf96d57d8012c513891c68f9de9e6f08deb1ba5c486de24b5519cc	Принцип је увијек исти и њихова креативност привлачи све генерације.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e2be7856dea1f7849e852fcffffb071b1dd25616509f5b889e3544d5c3e8a615	Оне ће слиједити конзервативнију политику код давања кредита.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
e2ddfd77bf746e870af03878ac7d1824128c434168ff24dfd6f9ea6adbd0b3e6	баба беба бабе беби бобу			мој цитат	1	1	pending
e2e8e2232ca193eea3bd7176190cc3d697c10ba4ad8cb8874bf2c34fffc727f4	Остави ми прозор на дојкама,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
e356aac09e4c56d6711cea14750e5dcc3ff9e1865cc52f92d2438c2bbc12943e	Неколико аутомобила оштећено је, али нема извјештаја о повријеđенима.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e395bbbccaa5bddb2fc4b17fd416c66f4ff421cfa8f65531ad0a844129e66287	Ми ћемо учинити све да блокирамо приједлог за талибански уред.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e3b2fd6946e61a0467674864ed1bb9093abac1901d75ad6ee9439888515de74c	"""Игла"" је добар казахстански филм."			ja	1	0	pending
e3d58566295b21b1b412d67a3f199b8bcc4c94dcc7d175860ab7bcbbc9601f2b	Два кључна министра у бугарском кабинету поднијел оставку			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e3e751921a9f3cb60c41e5382685bec5b7bba691862f15ecc2ba95fc394ef1ca	ка де ен еф			мој цитат	1	1	pending
e402aee7742a7d13c2a714b6734afe93021c8b61269b2e042644ffbd54712a34	Глас Гагића из планине:			"""Serbian folk poem ""Otac"""	1	1	pending
e429b312114041ef985de6af07d0d3c6430301a2e04ee3bef40198526d1ff3e3	штета паштета за доручак, ц ц,			мој цитат	1	2	rejected
e437858344e3f5245358653ab803dcc14a87eb3eefade480bc0baf79ab497b3d	Нигде нема горског сина,			"""Serbian folk poem ""Otac"""	1	0	pending
e46161e40ac1c0a3addc285b4c087f7644b60dff12452864ae3c96e3b5e82592	Сада хоће да плаћамо реновирање?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e46d18e714e3f7c36db9fdd4c97a3d2e3875b04c8cea3936a9b00681f9456d44	дијагонала бе ве ге			мој цитат	1	1	pending
e4b09c9a0a3890f28b1b5988c5a38b8ffe2ce4b966dc50722eaee3c6bc0762dd	Политичари упозорили турску војску да се не мијеша у правосуđе			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e4e7efa52b189a440d3cd430a886ac0d676c4d6935fd9a986c69f10144f47be7	Не шће више ни гледати љубу;			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
e50609490b94a1adc476452f911f6eb4a8f0d6ad2caec06a7876d7b09b0da197	мачка			мој цитат	1	0	pending
e5771a7032f8dccb66c3f627938bb077f0fdf251df3e235e8ab232b1284ce0f7	Па кад света ора дође			"""Serbian folk poem ""Otac"""	1	0	pending
e58f3c429b4eecd95fd7b4fff152ce050d7d7e3b4dcd89fe6d71dd0bf2038ed1	Слиједи тежак посао.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
e5968f05d2221da13c9d57bbcb228e791c35daa1570950f4cb9d6dadcfd27b68	Морам спити.			ја	1	1	pending
e5ab10a87658be9014c400a265ee003f6a23f77177455f4bffc04e2cdf8ef346	Време је од суштинског значаја, указао је он.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e5ed02bfa04a0c50b621e9cf8c8569cec9c30fd363937aca5be8ed797d650388	Акције флотиле без потребе су собом донијеле потенцијал за ескалацију.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e66a04324c7f8974b3b98582c19f7fa19f02aa7725ed08d104e05297fabcc333	Косово креће ка пријевременим изборима			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e6958f63733dcbc26a0658b52911401cf9fec1ad090d1ebd2fcdef459ad54d41	четири је горе десно			мој цитат	1	0	pending
e698b086ec2e0470deb5c793d2e105976732673511ea29cf71e3079bd9669612	Таква војна питања нису на дневном реду...			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e6a0477dfe1199792c1f9589c04191bbe2ca156a3fba62f6b1b85b8b33dd9911	Ставови тог листа ријетко су одступали од ставова владе.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	0	pending
e6a37a020afffede3ff4fce01a7dd680b33336008a8c573a0b2ebe3e2bd136d4	До три брата, три Мрњавчевића:			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
e6b34ea4d3119b823a107a3b2815ce85a4bf98b904fbba1b320e01ff5c991413	Па се врну Скадру на Бојану,			"""Serbian folk poem ""Zidanje skadra"""	1	0	pending
e6beec2de42c9ac34a1e2e076eefe31794d4f11603bd2da127d7f66ecc10df34	Образовне активности одржавале су се на цијелом простору фестивала.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e709cb5c3fe94feb8617c76e2e5ccce1579e1304f7d7897b8572bbd72def6af8	Оканимо се заблуда једном заувијек.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e70f6af23ed6947fd5b07a08380780613b0415e8d65ec7ca92fca4c955d756f1	У праву, обавезујуће је само мишљење суда.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e71c0c0887e5bbd8909b06df031bcc6b7efa792454d1251b6594342d2f3ae727	Осумњичени кључни лидери криминалних организација су ухапшени.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e74bce4c37b8e04b5bc46ff8a71730dfedf13abcc6ba9b2ca3d2ef9f05a47532	Струшких вечери поезије.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2	rejected
e757e9bf1aefa1d32482435895a2b8584b779c523af190d42e3198013b2689d3	Угљенисано тијело касније наđено на другом спрату није идентифицирано.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e79ce4cf15af5432bd84e79a5be5e03d186b5edb68bb9519a52c772b79c131d8	Меđутим, оно је извијестило о озбиљним кршењима изборних прописа.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e7b23e0b3a1e6b06b7b99c31ea7769802df1eb80e1bb1492d91af32e73a296e2	Како таде, тако и остаде,			"""Serbian folk poem ""Zidanje skadra"""	1	1	pending
e7b53b2f81cbf9e4e627e12d096e3b774eeb6e83e1bb6baf8d35f84eea1557f4	трећи доле лево коцка напред			мој цитат	1	1	pending
e7d05c1025d67352e2e11a3949ec454900269270d0eef339b56ac21250fa695b	Косоварима је потребна мотивација.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e7dbd32c826139fe69eaffb7a8329f9aaea9909772b9bb470369db9755854eae	Можда софтверски!			ја	1	0	pending
e88d952ea550a71b02779f20df60e5bab37546e1e8b9cd664d5ed86b1732af30	аи еи оу 			мој цитат	1	2	rejected
e8fdb44549cf8276c0263d8d5827656f0944162778cdacb8920902bf87484cbd	шан шен шин шон шун. 			мој цитат	1	2	rejected
e92277b15cd4eb959f1b769e2dd4db6ad0dc21cfd6e78f72533b3ab6eab13362	Корупција и пријевара пратиле су пријелаз на либералну економију.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e92c6ab5a1c2e7a6172bfa7bafe7f4547415227105529f397013147539ae8336	Све те професије везане су за јавну администрацију.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e94417c6bf97716fa31f739f64461cf0a728d7f2e7d83b95b3d18385d51811d6	Да ли вас то онеспокојава?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	0	pending
e950cb46938ca069b94323a6ef5119b368d4cae2f2d8d8d26234765be2ea2ceb	Меđутим, органи власти су увјерени да су донијели исправну одлуку.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e966df10fb2e4c148d2b41144666b5190585575a4bdf6b5e3e1711cf6379a5a3	Експерти су замијетили забрињавајуће економске симптоме.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
e9cb5a7134d9ad3a379dc8e3101289854d32062cc36512f6250580ce7c19627d	Након прошломјесечног рсапада коалиционе владе сазвани су пријевремени парламентарни избори.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2	rejected
e9fdde904f32818705ce8f83f4665a98a3edf10d5e31b4f4e5441d32d9697e36	два			мој цитат	1	1	pending
ea1443ab3be2308abaeb7688b5ef6c14ded7c2c27d9f00fd186a329f3269e7a7	Међународни солунски филмски фестивал.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
eaa863c980aa0598cf57a46bbfa82a696494cd7d4eab42e1fbfd2cbe24edf0a1	Косово богато културним наслијеđем			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
ead40baee4793f737c1a72f8cc93bd7ce44167d856e8cc90a6eadef9243e96bd	Међународне олимпијаде у физици.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1	pending
eaea3a8398a59f4203ce4246fb63e1026dae941fb0eae00f7796aa1fd8e705e7	шпанска партија			мој цитат	1	0	pending
eb093fe9ef3d101e9f059e75832b1c187e324c4aea77ba536d633334976a1ec4	Без одмора и без станка,			"""Serbian folk poem ""Otac"""	1	0	pending
eb0966869341aa40a33884a5c64e24391bf37c3b94e2647f63c8ee714f099c8d	Ходници и слусаонице тетовског универзитета врве од активности.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2	rejected
eb1585f7942a3396bd772f6d7e7ae98acc55634ad659e9216e59b70199019b02	Србијанска влада подијељена у вези с споразумом о гасу			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1	pending
