clip	duration[ms]
common_voice_sr_40977776.mp3	4968
common_voice_sr_41000533.mp3	5580
common_voice_sr_31333173.mp3	5148
common_voice_sr_40491750.mp3	3780
common_voice_sr_28441343.mp3	2808
common_voice_sr_35086365.mp3	3600
common_voice_sr_37810811.mp3	1872
common_voice_sr_40985680.mp3	5868
common_voice_sr_40989400.mp3	5256
common_voice_sr_39330453.mp3	7200
common_voice_sr_45994617.mp3	4140
common_voice_sr_38369103.mp3	8460
common_voice_sr_40974209.mp3	6840
common_voice_sr_40977546.mp3	4428
common_voice_sr_35099166.mp3	5652
common_voice_sr_40987711.mp3	5400
common_voice_sr_40977589.mp3	2016
common_voice_sr_40985125.mp3	2268
common_voice_sr_40979957.mp3	2916
common_voice_sr_40985115.mp3	1728
common_voice_sr_40981655.mp3	2016
common_voice_sr_42629674.mp3	3780
common_voice_sr_35087566.mp3	2916
common_voice_sr_38525990.mp3	1980
common_voice_sr_45994729.mp3	3888
common_voice_sr_40981352.mp3	2556
common_voice_sr_36767318.mp3	2232
common_voice_sr_28321654.mp3	2988
common_voice_sr_35099245.mp3	4536
common_voice_sr_35099210.mp3	2988
common_voice_sr_35086577.mp3	3168
common_voice_sr_35086216.mp3	3672
common_voice_sr_40984056.mp3	3456
common_voice_sr_36946748.mp3	2700
common_voice_sr_36950758.mp3	2232
common_voice_sr_36773717.mp3	3888
common_voice_sr_36946716.mp3	2088
common_voice_sr_37315371.mp3	4680
common_voice_sr_40982619.mp3	2628
common_voice_sr_35126114.mp3	2160
common_voice_sr_46064344.mp3	3456
common_voice_sr_28440081.mp3	3960
common_voice_sr_28153950.mp3	2340
common_voice_sr_40981281.mp3	2880
common_voice_sr_36947086.mp3	2808
common_voice_sr_41029148.mp3	2268
common_voice_sr_36765428.mp3	2448
common_voice_sr_35133153.mp3	2808
common_voice_sr_41029108.mp3	1728
common_voice_sr_35085175.mp3	2520
common_voice_sr_38531895.mp3	3564
common_voice_sr_27636657.mp3	2268
common_voice_sr_37523085.mp3	3852
common_voice_sr_27636314.mp3	2196
common_voice_sr_38509123.mp3	3528
common_voice_sr_38509139.mp3	3528
common_voice_sr_36767465.mp3	3456
common_voice_sr_27781343.mp3	2268
common_voice_sr_36946719.mp3	2916
common_voice_sr_36773186.mp3	4500
common_voice_sr_36765569.mp3	2268
common_voice_sr_35098203.mp3	4968
common_voice_sr_36765859.mp3	2088
common_voice_sr_40549963.mp3	2988
common_voice_sr_26959635.mp3	2988
common_voice_sr_35278263.mp3	1944
common_voice_sr_40978777.mp3	2376
common_voice_sr_27781426.mp3	2808
common_voice_sr_40977919.mp3	4320
common_voice_sr_36947085.mp3	2700
common_voice_sr_40386206.mp3	4896
common_voice_sr_35265068.mp3	2340
common_voice_sr_26960233.mp3	2268
common_voice_sr_40975925.mp3	2556
common_voice_sr_36765377.mp3	2808
common_voice_sr_36767494.mp3	3060
common_voice_sr_46919803.mp3	3024
common_voice_sr_28663241.mp3	2700
common_voice_sr_40981995.mp3	2736
common_voice_sr_28153953.mp3	2556
common_voice_sr_40983686.mp3	2520
common_voice_sr_36773314.mp3	3312
common_voice_sr_35126109.mp3	2448
common_voice_sr_35085132.mp3	2340
common_voice_sr_28441294.mp3	2808
common_voice_sr_37810820.mp3	3600
common_voice_sr_40997387.mp3	6048
common_voice_sr_27634834.mp3	3780
common_voice_sr_36773237.mp3	2772
common_voice_sr_40982652.mp3	4500
common_voice_sr_38509140.mp3	2412
common_voice_sr_41000530.mp3	2700
common_voice_sr_38162269.mp3	3240
common_voice_sr_36946876.mp3	3240
common_voice_sr_37810800.mp3	6552
common_voice_sr_36765788.mp3	2736
common_voice_sr_40471824.mp3	4608
common_voice_sr_41010657.mp3	3600
common_voice_sr_40978687.mp3	2628
common_voice_sr_36950567.mp3	2232
common_voice_sr_37523075.mp3	2664
common_voice_sr_40997583.mp3	3960
common_voice_sr_27636251.mp3	2520
common_voice_sr_38531880.mp3	1980
common_voice_sr_38531814.mp3	1764
common_voice_sr_39884984.mp3	4356
common_voice_sr_36951792.mp3	2052
common_voice_sr_40976313.mp3	5220
common_voice_sr_40975811.mp3	3168
common_voice_sr_28441227.mp3	2736
common_voice_sr_38031073.mp3	2196
common_voice_sr_40979030.mp3	3276
common_voice_sr_39257237.mp3	5580
common_voice_sr_40975584.mp3	4500
common_voice_sr_40980046.mp3	4680
common_voice_sr_33242575.mp3	4104
common_voice_sr_40975710.mp3	5220
common_voice_sr_40981374.mp3	2628
common_voice_sr_45994993.mp3	2988
common_voice_sr_39257225.mp3	3456
common_voice_sr_45994836.mp3	4716
common_voice_sr_36951811.mp3	3204
common_voice_sr_36925151.mp3	2700
common_voice_sr_40609214.mp3	3204
common_voice_sr_28623191.mp3	3240
common_voice_sr_36457936.mp3	3600
common_voice_sr_35098204.mp3	2628
common_voice_sr_39885197.mp3	4392
common_voice_sr_28439846.mp3	3168
common_voice_sr_36950596.mp3	2196
common_voice_sr_40989530.mp3	3816
common_voice_sr_38844862.mp3	3456
common_voice_sr_39257180.mp3	5040
common_voice_sr_38525976.mp3	1764
common_voice_sr_27635177.mp3	2196
common_voice_sr_36311941.mp3	6300
common_voice_sr_41024470.mp3	2376
common_voice_sr_27685958.mp3	3924
common_voice_sr_27808288.mp3	2196
common_voice_sr_40405785.mp3	3348
common_voice_sr_40977649.mp3	3708
common_voice_sr_41012733.mp3	2808
common_voice_sr_27781331.mp3	2520
common_voice_sr_38537465.mp3	2304
common_voice_sr_41031302.mp3	2340
common_voice_sr_40989493.mp3	1908
common_voice_sr_37254729.mp3	2916
common_voice_sr_41009942.mp3	5040
common_voice_sr_40878531.mp3	4608
common_voice_sr_36951819.mp3	3312
common_voice_sr_38058858.mp3	4248
common_voice_sr_46919268.mp3	5256
common_voice_sr_40985161.mp3	2268
common_voice_sr_36949428.mp3	3888
common_voice_sr_40977045.mp3	3276
common_voice_sr_35087753.mp3	2916
common_voice_sr_27014913.mp3	3888
common_voice_sr_38531906.mp3	2376
common_voice_sr_40983513.mp3	2160
common_voice_sr_38845573.mp3	3960
common_voice_sr_40979945.mp3	3240
common_voice_sr_36949150.mp3	2916
common_voice_sr_27781423.mp3	2556
common_voice_sr_46917654.mp3	4572
common_voice_sr_40405769.mp3	3600
common_voice_sr_41021511.mp3	2160
common_voice_sr_36952573.mp3	8208
common_voice_sr_45994799.mp3	1944
common_voice_sr_35248762.mp3	1908
common_voice_sr_40982618.mp3	4248
common_voice_sr_39254534.mp3	4176
common_voice_sr_40976268.mp3	2376
common_voice_sr_36773410.mp3	2916
common_voice_sr_39885112.mp3	3708
common_voice_sr_40987667.mp3	6408
common_voice_sr_37810895.mp3	3060
common_voice_sr_36925162.mp3	3060
common_voice_sr_39257211.mp3	3960
common_voice_sr_36773492.mp3	2376
common_voice_sr_27646363.mp3	2664
common_voice_sr_27636705.mp3	2196
common_voice_sr_26981135.mp3	2628
common_voice_sr_28526389.mp3	3276
common_voice_sr_27314252.mp3	3096
common_voice_sr_40978468.mp3	4968
common_voice_sr_36950606.mp3	2700
common_voice_sr_36950223.mp3	2736
common_voice_sr_39278067.mp3	4680
common_voice_sr_36457938.mp3	3816
common_voice_sr_28521342.mp3	1800
common_voice_sr_40976979.mp3	2340
common_voice_sr_40975567.mp3	2880
common_voice_sr_27781342.mp3	3240
common_voice_sr_28439845.mp3	3060
common_voice_sr_35090118.mp3	2520
common_voice_sr_37315349.mp3	4428
common_voice_sr_35086491.mp3	3168
common_voice_sr_39271867.mp3	4896
common_voice_sr_40975933.mp3	2988
common_voice_sr_36950082.mp3	2340
common_voice_sr_38535681.mp3	3168
common_voice_sr_39254860.mp3	5436
common_voice_sr_27675749.mp3	2340
common_voice_sr_35085160.mp3	2376
common_voice_sr_40984255.mp3	1836
common_voice_sr_37315332.mp3	4140
common_voice_sr_41037808.mp3	3960
common_voice_sr_40976265.mp3	2268
common_voice_sr_39936636.mp3	4176
common_voice_sr_35086490.mp3	4896
common_voice_sr_27635129.mp3	3240
common_voice_sr_40991158.mp3	6336
common_voice_sr_35278221.mp3	2520
common_voice_sr_40997589.mp3	2556
common_voice_sr_27781409.mp3	2340
common_voice_sr_40981151.mp3	3348
common_voice_sr_28321664.mp3	3636
common_voice_sr_40977062.mp3	3528
common_voice_sr_36765881.mp3	2016
common_voice_sr_33192076.mp3	3240
common_voice_sr_26981408.mp3	2736
common_voice_sr_36765912.mp3	2196
common_voice_sr_38509245.mp3	2700
common_voice_sr_31333169.mp3	2988
common_voice_sr_46917476.mp3	3096
common_voice_sr_40985157.mp3	1728
common_voice_sr_40977585.mp3	2988
common_voice_sr_27685973.mp3	3348
common_voice_sr_41024446.mp3	1620
common_voice_sr_35085098.mp3	2916
common_voice_sr_38523446.mp3	2160
common_voice_sr_35101523.mp3	2340
common_voice_sr_40985622.mp3	2736
common_voice_sr_40983587.mp3	2376
common_voice_sr_27781436.mp3	2556
common_voice_sr_36793408.mp3	2340
common_voice_sr_40386101.mp3	3456
common_voice_sr_35085115.mp3	2520
common_voice_sr_28517898.mp3	3240
common_voice_sr_27655710.mp3	3456
common_voice_sr_39884951.mp3	4176
common_voice_sr_35101506.mp3	2628
common_voice_sr_38515539.mp3	2052
common_voice_sr_41021550.mp3	2700
common_voice_sr_40983619.mp3	1836
common_voice_sr_38535654.mp3	2088
common_voice_sr_40405853.mp3	4896
common_voice_sr_46827356.mp3	6084
common_voice_sr_40985905.mp3	3816
common_voice_sr_45994833.mp3	3564
common_voice_sr_40985857.mp3	6300
common_voice_sr_46919057.mp3	3276
common_voice_sr_36773201.mp3	2880
common_voice_sr_37810798.mp3	5904
common_voice_sr_40977794.mp3	3996
common_voice_sr_38521606.mp3	1656
common_voice_sr_36765399.mp3	2880
common_voice_sr_35090644.mp3	2880
common_voice_sr_40976952.mp3	5076
common_voice_sr_36946691.mp3	2808
common_voice_sr_41010540.mp3	3636
common_voice_sr_36950269.mp3	2988
common_voice_sr_37172284.mp3	2340
common_voice_sr_40976860.mp3	5400
common_voice_sr_36950585.mp3	2448
common_voice_sr_35267590.mp3	2268
common_voice_sr_28526524.mp3	2556
common_voice_sr_40991143.mp3	4176
common_voice_sr_36838903.mp3	2376
common_voice_sr_27635229.mp3	3780
common_voice_sr_28521363.mp3	1368
common_voice_sr_40979033.mp3	3456
common_voice_sr_41012822.mp3	1908
common_voice_sr_28441411.mp3	2196
common_voice_sr_41021548.mp3	2196
common_voice_sr_36765422.mp3	2880
common_voice_sr_41024419.mp3	3960
common_voice_sr_39330732.mp3	5220
common_voice_sr_39330514.mp3	4680
common_voice_sr_40977511.mp3	4140
common_voice_sr_26960230.mp3	2196
common_voice_sr_40978466.mp3	2808
common_voice_sr_41006516.mp3	2340
common_voice_sr_37810813.mp3	1836
common_voice_sr_40386243.mp3	4068
common_voice_sr_26553052.mp3	3096
common_voice_sr_40977647.mp3	3528
common_voice_sr_27660625.mp3	3060
common_voice_sr_40985869.mp3	5940
common_voice_sr_36994249.mp3	2196
common_voice_sr_40983565.mp3	3600
common_voice_sr_27671133.mp3	2916
common_voice_sr_39290746.mp3	5040
common_voice_sr_40980045.mp3	1800
common_voice_sr_40985503.mp3	8280
common_voice_sr_36946628.mp3	2700
common_voice_sr_28216693.mp3	3060
common_voice_sr_41012873.mp3	2448
common_voice_sr_37523031.mp3	4248
common_voice_sr_40987692.mp3	3348
common_voice_sr_38526012.mp3	2520
common_voice_sr_27656429.mp3	3456
common_voice_sr_36804267.mp3	2880
common_voice_sr_40975932.mp3	4320
common_voice_sr_40997417.mp3	4428
common_voice_sr_39271878.mp3	3780
common_voice_sr_41010791.mp3	3600
common_voice_sr_37810838.mp3	2736
common_voice_sr_38031088.mp3	3456
common_voice_sr_37523082.mp3	2736
common_voice_sr_27781361.mp3	2628
common_voice_sr_39885126.mp3	4212
common_voice_sr_35126106.mp3	2268
common_voice_sr_40989496.mp3	2196
common_voice_sr_36773170.mp3	2916
common_voice_sr_27751853.mp3	2376
common_voice_sr_40997414.mp3	5688
common_voice_sr_40979297.mp3	1980
common_voice_sr_40977918.mp3	4968
common_voice_sr_28526343.mp3	2556
common_voice_sr_40981633.mp3	3600
common_voice_sr_28216705.mp3	3240
common_voice_sr_38537442.mp3	4356
common_voice_sr_45994823.mp3	2592
common_voice_sr_35086332.mp3	2160
common_voice_sr_40981619.mp3	2340
common_voice_sr_40975769.mp3	4176
common_voice_sr_38508467.mp3	2340
common_voice_sr_27781325.mp3	2268
common_voice_sr_42629663.mp3	6336
common_voice_sr_36950560.mp3	2844
common_voice_sr_48250703.mp3	3276
common_voice_sr_38508435.mp3	3132
common_voice_sr_40991267.mp3	4248
common_voice_sr_40978678.mp3	3600
common_voice_sr_40386362.mp3	5940
common_voice_sr_41013005.mp3	2736
common_voice_sr_40977929.mp3	3996
common_voice_sr_38515533.mp3	2016
common_voice_sr_38535698.mp3	1980
common_voice_sr_40976299.mp3	3600
common_voice_sr_40979988.mp3	1980
common_voice_sr_40981567.mp3	2520
common_voice_sr_39884933.mp3	2736
common_voice_sr_41873263.mp3	2916
common_voice_sr_39257136.mp3	3240
common_voice_sr_40979556.mp3	4860
common_voice_sr_40975587.mp3	3600
common_voice_sr_27655236.mp3	4032
common_voice_sr_36765675.mp3	2448
common_voice_sr_36765613.mp3	5940
common_voice_sr_40978493.mp3	2916
common_voice_sr_36934803.mp3	2592
common_voice_sr_40981860.mp3	3636
common_voice_sr_40981399.mp3	3168
common_voice_sr_39330634.mp3	5508
common_voice_sr_35086325.mp3	2844
common_voice_sr_27675859.mp3	2016
common_voice_sr_27781305.mp3	2088
common_voice_sr_38523506.mp3	2088
common_voice_sr_36765492.mp3	2232
common_voice_sr_40981589.mp3	5040
common_voice_sr_38508430.mp3	2628
common_voice_sr_40977474.mp3	3780
common_voice_sr_35398831.mp3	1656
common_voice_sr_40979548.mp3	4536
common_voice_sr_35399312.mp3	1476
common_voice_sr_40997393.mp3	4716
common_voice_sr_27655834.mp3	4140
common_voice_sr_27635134.mp3	3060
common_voice_sr_37391321.mp3	3780
common_voice_sr_40977044.mp3	4320
common_voice_sr_40983407.mp3	2916
common_voice_sr_40979977.mp3	5688
common_voice_sr_39884987.mp3	3924
common_voice_sr_36767599.mp3	2340
common_voice_sr_40981662.mp3	2700
common_voice_sr_28521438.mp3	1944
common_voice_sr_40977018.mp3	5508
common_voice_sr_36971127.mp3	6084
common_voice_sr_41010773.mp3	4320
common_voice_sr_41009939.mp3	2808
common_voice_sr_37810905.mp3	4644
common_voice_sr_37810808.mp3	1764
common_voice_sr_26960453.mp3	2016
common_voice_sr_40982001.mp3	5436
common_voice_sr_36765323.mp3	4752
common_voice_sr_37006624.mp3	2448
common_voice_sr_36765525.mp3	2988
common_voice_sr_32761993.mp3	1404
common_voice_sr_35400190.mp3	1548
common_voice_sr_27635323.mp3	3456
common_voice_sr_40386225.mp3	3816
common_voice_sr_35098149.mp3	2088
common_voice_sr_40983428.mp3	2448
common_voice_sr_40981295.mp3	2520
common_voice_sr_48251182.mp3	3456
common_voice_sr_38833326.mp3	2448
common_voice_sr_41010738.mp3	2088
common_voice_sr_40985426.mp3	2016
common_voice_sr_40980258.mp3	3168
common_voice_sr_40991069.mp3	2556
common_voice_sr_40980251.mp3	1980
common_voice_sr_40983351.mp3	3348
common_voice_sr_36946663.mp3	3060
common_voice_sr_27314181.mp3	2988
common_voice_sr_27675856.mp3	1944
common_voice_sr_35090581.mp3	3708
common_voice_sr_36765862.mp3	2304
common_voice_sr_40976944.mp3	4680
common_voice_sr_40983698.mp3	4248
common_voice_sr_39257259.mp3	4320
common_voice_sr_40991276.mp3	4860
common_voice_sr_41031312.mp3	2160
common_voice_sr_38031072.mp3	2916
common_voice_sr_27634892.mp3	2844
common_voice_sr_40979000.mp3	4968
common_voice_sr_40977905.mp3	2448
common_voice_sr_37391322.mp3	2376
common_voice_sr_27781216.mp3	2520
common_voice_sr_36950190.mp3	4788
common_voice_sr_38531900.mp3	3960
common_voice_sr_38509100.mp3	4572
common_voice_sr_45995098.mp3	4932
common_voice_sr_27781379.mp3	3816
common_voice_sr_40977663.mp3	5328
common_voice_sr_40984214.mp3	2376
common_voice_sr_27675742.mp3	1872
common_voice_sr_40981940.mp3	2160
common_voice_sr_46919185.mp3	2952
common_voice_sr_36766062.mp3	2376
common_voice_sr_38847199.mp3	3996
common_voice_sr_36804255.mp3	2628
common_voice_sr_40985171.mp3	2160
common_voice_sr_37006635.mp3	2628
common_voice_sr_36767448.mp3	3276
common_voice_sr_40878532.mp3	3960
common_voice_sr_26959184.mp3	2628
common_voice_sr_41012753.mp3	2376
common_voice_sr_40997418.mp3	9360
common_voice_sr_38511368.mp3	2592
common_voice_sr_36951832.mp3	2052
common_voice_sr_40980010.mp3	1908
common_voice_sr_37810883.mp3	2592
common_voice_sr_27701675.mp3	3492
common_voice_sr_40984034.mp3	2340
common_voice_sr_37517892.mp3	2916
common_voice_sr_36674267.mp3	2988
common_voice_sr_40978661.mp3	2448
common_voice_sr_26874305.mp3	2808
common_voice_sr_39330607.mp3	5328
common_voice_sr_27314163.mp3	2556
common_voice_sr_38523503.mp3	3492
common_voice_sr_40977736.mp3	5616
common_voice_sr_40975807.mp3	4788
common_voice_sr_40974191.mp3	4896
common_voice_sr_27781261.mp3	2088
common_voice_sr_40976302.mp3	3348
common_voice_sr_37810687.mp3	2052
common_voice_sr_40983492.mp3	2016
common_voice_sr_35099188.mp3	4824
common_voice_sr_36767354.mp3	1908
common_voice_sr_28526330.mp3	2628
common_voice_sr_36804249.mp3	3708
common_voice_sr_36765495.mp3	2412
common_voice_sr_40977495.mp3	2808
common_voice_sr_40991329.mp3	3348
common_voice_sr_36765651.mp3	1980
common_voice_sr_39293118.mp3	5220
common_voice_sr_36994291.mp3	3600
common_voice_sr_40981013.mp3	3888
common_voice_sr_48250986.mp3	4896
common_voice_sr_39330696.mp3	4140
common_voice_sr_39885135.mp3	4356
common_voice_sr_39316385.mp3	2628
common_voice_sr_35085075.mp3	2340
common_voice_sr_40405781.mp3	5976
common_voice_sr_27014848.mp3	4428
common_voice_sr_36946999.mp3	2628
common_voice_sr_26960169.mp3	3528
common_voice_sr_28441430.mp3	2448
common_voice_sr_27635175.mp3	2988
common_voice_sr_40977912.mp3	4140
common_voice_sr_36773233.mp3	3204
common_voice_sr_40982843.mp3	2088
common_voice_sr_26874322.mp3	2448
common_voice_sr_40976290.mp3	4176
common_voice_sr_27014824.mp3	2376
common_voice_sr_40980026.mp3	2520
common_voice_sr_27635146.mp3	2700
common_voice_sr_40471802.mp3	3600
common_voice_sr_28517919.mp3	2448
common_voice_sr_28526318.mp3	2916
common_voice_sr_41031309.mp3	4608
common_voice_sr_27636110.mp3	2736
common_voice_sr_27675623.mp3	2448
common_voice_sr_46063999.mp3	3348
common_voice_sr_27781340.mp3	2628
common_voice_sr_40979985.mp3	2088
common_voice_sr_39885063.mp3	4392
common_voice_sr_45994769.mp3	3384
common_voice_sr_40978163.mp3	3600
common_voice_sr_26958928.mp3	1908
common_voice_sr_28521400.mp3	1692
common_voice_sr_39257283.mp3	3636
common_voice_sr_41021500.mp3	2196
common_voice_sr_40979925.mp3	3816
common_voice_sr_39257119.mp3	4068
common_voice_sr_40978663.mp3	1908
common_voice_sr_40977812.mp3	4320
common_voice_sr_36949255.mp3	1836
common_voice_sr_38031087.mp3	3276
common_voice_sr_41873261.mp3	5040
common_voice_sr_40982884.mp3	4356
common_voice_sr_36804210.mp3	2880
common_voice_sr_28521338.mp3	2304
common_voice_sr_35089321.mp3	3564
common_voice_sr_41009938.mp3	3636
common_voice_sr_28526454.mp3	2736
common_voice_sr_40983536.mp3	4680
common_voice_sr_40983522.mp3	2268
common_voice_sr_41029080.mp3	5220
common_voice_sr_40980294.mp3	2016
common_voice_sr_38525964.mp3	2556
common_voice_sr_27011080.mp3	2340
common_voice_sr_39885057.mp3	3096
common_voice_sr_40991280.mp3	4176
common_voice_sr_35086563.mp3	3276
common_voice_sr_27635121.mp3	3456
common_voice_sr_35248764.mp3	2376
common_voice_sr_37810659.mp3	4248
common_voice_sr_40977478.mp3	3636
common_voice_sr_39770124.mp3	6660
common_voice_sr_40979017.mp3	1800
common_voice_sr_39278151.mp3	5256
common_voice_sr_35399881.mp3	1548
common_voice_sr_40975919.mp3	2880
common_voice_sr_28521390.mp3	1800
common_voice_sr_40982845.mp3	2340
common_voice_sr_38509090.mp3	3240
common_voice_sr_39330475.mp3	4140
common_voice_sr_40985645.mp3	2808
common_voice_sr_41024443.mp3	2340
common_voice_sr_36765857.mp3	2052
common_voice_sr_40983456.mp3	4248
common_voice_sr_40985477.mp3	4608
common_voice_sr_35399352.mp3	1116
common_voice_sr_26981407.mp3	2376
common_voice_sr_40977541.mp3	5580
common_voice_sr_40981831.mp3	3348
common_voice_sr_28521374.mp3	1584
common_voice_sr_40981797.mp3	2736
common_voice_sr_40976264.mp3	2196
common_voice_sr_36767475.mp3	2376
common_voice_sr_39263246.mp3	3528
common_voice_sr_40991262.mp3	3168
common_voice_sr_27014916.mp3	2736
common_voice_sr_40978508.mp3	1980
common_voice_sr_40983458.mp3	2088
common_voice_sr_41006528.mp3	2376
common_voice_sr_45995196.mp3	2448
common_voice_sr_38525988.mp3	3780
common_voice_sr_40985831.mp3	2628
common_voice_sr_37315351.mp3	2700
common_voice_sr_35099342.mp3	2844
common_voice_sr_40983567.mp3	2268
common_voice_sr_27675619.mp3	3960
common_voice_sr_40977505.mp3	4860
common_voice_sr_36453125.mp3	2448
common_voice_sr_36774409.mp3	3888
common_voice_sr_41325025.mp3	4824
common_voice_sr_40997539.mp3	2880
common_voice_sr_41010698.mp3	2160
common_voice_sr_28526526.mp3	2736
common_voice_sr_37259385.mp3	2556
common_voice_sr_40978999.mp3	2700
common_voice_sr_40997406.mp3	2556
common_voice_sr_38525980.mp3	3168
common_voice_sr_36994412.mp3	2736
common_voice_sr_35088564.mp3	2556
common_voice_sr_40984243.mp3	2340
common_voice_sr_40471860.mp3	3348
common_voice_sr_45994699.mp3	3672
common_voice_sr_35265105.mp3	2592
common_voice_sr_28623207.mp3	2376
common_voice_sr_38525997.mp3	2484
common_voice_sr_38521552.mp3	3384
common_voice_sr_40977691.mp3	5760
common_voice_sr_28439848.mp3	3168
common_voice_sr_40985594.mp3	5796
common_voice_sr_38833334.mp3	2556
common_voice_sr_41006381.mp3	4248
common_voice_sr_40979339.mp3	3276
common_voice_sr_35101538.mp3	2160
common_voice_sr_36949452.mp3	2736
common_voice_sr_36946593.mp3	2196
common_voice_sr_40987695.mp3	3528
common_voice_sr_27635059.mp3	4824
common_voice_sr_35086476.mp3	2196
common_voice_sr_35099191.mp3	3348
common_voice_sr_40997701.mp3	2340
common_voice_sr_36946800.mp3	3456
common_voice_sr_35098221.mp3	2556
common_voice_sr_40977816.mp3	2988
common_voice_sr_40982874.mp3	2196
common_voice_sr_37810732.mp3	2700
common_voice_sr_40991306.mp3	3168
common_voice_sr_27781306.mp3	2520
common_voice_sr_26874380.mp3	2628
common_voice_sr_41012931.mp3	2340
common_voice_sr_40991063.mp3	6408
common_voice_sr_41010526.mp3	2376
common_voice_sr_37810710.mp3	5040
common_voice_sr_35360817.mp3	1656
common_voice_sr_35087271.mp3	5220
common_voice_sr_46919336.mp3	2844
common_voice_sr_41021520.mp3	2628
common_voice_sr_36767563.mp3	2268
common_voice_sr_35097170.mp3	3960
common_voice_sr_40977934.mp3	3240
common_voice_sr_40975852.mp3	2196
common_voice_sr_27014835.mp3	2556
common_voice_sr_38526000.mp3	2052
common_voice_sr_40980936.mp3	3996
common_voice_sr_27660539.mp3	3240
common_voice_sr_26945893.mp3	2376
common_voice_sr_38531909.mp3	4068
common_voice_sr_40983335.mp3	2700
common_voice_sr_40984222.mp3	2376
common_voice_sr_40985824.mp3	6300
common_voice_sr_41012704.mp3	2448
common_voice_sr_39936648.mp3	3168
common_voice_sr_35126178.mp3	2376
common_voice_sr_35399399.mp3	1872
common_voice_sr_27636501.mp3	2376
common_voice_sr_40976919.mp3	3708
common_voice_sr_36804152.mp3	2880
common_voice_sr_35090551.mp3	2628
common_voice_sr_40985170.mp3	1728
common_voice_sr_33192072.mp3	3780
common_voice_sr_40976307.mp3	3420
common_voice_sr_41031276.mp3	2340
common_voice_sr_40975558.mp3	3528
common_voice_sr_38847177.mp3	3348
common_voice_sr_28526243.mp3	2268
common_voice_sr_27655837.mp3	3996
common_voice_sr_28526426.mp3	4608
common_voice_sr_27781413.mp3	2376
common_voice_sr_27014822.mp3	2556
common_voice_sr_36950617.mp3	2340
common_voice_sr_45994773.mp3	2808
common_voice_sr_35088683.mp3	2520
common_voice_sr_40979919.mp3	2880
common_voice_sr_28526480.mp3	2520
common_voice_sr_40974215.mp3	3708
common_voice_sr_40977818.mp3	6408
common_voice_sr_40975596.mp3	3348
common_voice_sr_27781235.mp3	4320
common_voice_sr_40978762.mp3	2376
common_voice_sr_40980042.mp3	2268
common_voice_sr_41000496.mp3	2916
common_voice_sr_38531813.mp3	3600
common_voice_sr_36765883.mp3	2016
common_voice_sr_46064115.mp3	4932
common_voice_sr_36765296.mp3	3024
common_voice_sr_38523480.mp3	2052
common_voice_sr_35091349.mp3	1980
common_voice_sr_40987681.mp3	3636
common_voice_sr_40982007.mp3	2916
common_voice_sr_40985943.mp3	2340
common_voice_sr_40989478.mp3	3996
common_voice_sr_40975804.mp3	2880
common_voice_sr_36950127.mp3	2448
common_voice_sr_27781431.mp3	2268
common_voice_sr_40997422.mp3	2700
common_voice_sr_40983535.mp3	2556
common_voice_sr_26943975.mp3	3060
common_voice_sr_36767482.mp3	3708
common_voice_sr_40975547.mp3	5508
common_voice_sr_27781469.mp3	2088
common_voice_sr_46919622.mp3	2124
common_voice_sr_41021533.mp3	3636
common_voice_sr_45994592.mp3	3600
common_voice_sr_40978579.mp3	4176
common_voice_sr_40386136.mp3	5508
common_voice_sr_40975997.mp3	5760
common_voice_sr_40985138.mp3	2376
common_voice_sr_37810896.mp3	3096
common_voice_sr_28216719.mp3	3060
common_voice_sr_45994554.mp3	6660
common_voice_sr_41006379.mp3	4680
common_voice_sr_36951830.mp3	2124
common_voice_sr_36994395.mp3	2520
common_voice_sr_41010442.mp3	3276
common_voice_sr_41006353.mp3	5040
common_voice_sr_35109109.mp3	2448
common_voice_sr_46063773.mp3	3780
common_voice_sr_36773255.mp3	2448
common_voice_sr_36804251.mp3	2448
common_voice_sr_39884969.mp3	3996
common_voice_sr_40974231.mp3	5760
common_voice_sr_31892524.mp3	1908
common_voice_sr_40976021.mp3	3528
common_voice_sr_38509225.mp3	1836
common_voice_sr_36774580.mp3	2628
common_voice_sr_45994997.mp3	2772
common_voice_sr_40978500.mp3	4068
common_voice_sr_39330548.mp3	4716
common_voice_sr_28517900.mp3	5220
common_voice_sr_40985474.mp3	2448
common_voice_sr_27781323.mp3	2268
common_voice_sr_36765524.mp3	2088
common_voice_sr_40975790.mp3	4608
common_voice_sr_35087797.mp3	2196
common_voice_sr_40984198.mp3	2088
common_voice_sr_36767291.mp3	2124
common_voice_sr_38847191.mp3	3276
common_voice_sr_35087919.mp3	3168
common_voice_sr_37574623.mp3	3996
common_voice_sr_40981217.mp3	2376
common_voice_sr_27661025.mp3	2376
common_voice_sr_36765309.mp3	2592
common_voice_sr_40980025.mp3	3780
common_voice_sr_40987715.mp3	6228
common_voice_sr_40985860.mp3	4176
common_voice_sr_27751832.mp3	3600
common_voice_sr_36765787.mp3	2664
common_voice_sr_28216754.mp3	2520
common_voice_sr_36950694.mp3	3024
common_voice_sr_39316383.mp3	4860
common_voice_sr_28441209.mp3	2808
common_voice_sr_39257257.mp3	5256
common_voice_sr_40977542.mp3	5220
common_voice_sr_37810701.mp3	3852
common_voice_sr_48251179.mp3	3348
common_voice_sr_36765771.mp3	3276
