sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
60513e993375d6f7aef1b24adaf892b19d86315dc2f57d8b4da43d00d81ab8d2	Солунски међународни сајам трговине.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
6058cd4ee1a4e986d1115d4d7111ae783eee88989c4ab1b96157979513125ea6	Авио компаније, укључујући и јефтине пријевознике, изгледа да су оптимистичне.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
605ae9f3575b578f8261099f930f75d386ce1d19384d1fcfa4d958bf0a3a0197	Не брините господине!			sentence-collector	1	2
60602a819e0c8e4100c4347eabaaeaf60080f94de4925127148306981bb6d750	Што бисте ви?			sentence-collector	1	2
60833936e7b6b13856c2c6b31504c3c16de3593675690bd45d851bd1b8d6598b	О, не, не.			sentence-collector	1	2
60908eed341e524ff7e9f808f26387b5f3b4e123f5324ffe0f28acc0b5bfa674	Мушкарци су задржани.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
609a68360c39d35f5ae5ebd2c0e78899dbdbb6fa8284e0d88ae392f4f81f7e90	А зашто не можеш?			sentence-collector	1	2
60a11e4482e2ec02902277ed45c88e30681f6bd92a3c2865746b2587f74c1508	Да, хвала вам.			sentence-collector	1	2
60afdc97da2275dff199d386bf23e08863674992ef4fdf3f5a219b06663dbdaa	А, шта има?			sentence-collector	1	2
60b940676aa833d2bed576217039866a6d1cad52d74034632de023c93d7f9890	И да је добро.			sentence-collector	1	2
60bf1b11e9e4e6ff3970c355ff7c03bfd837d2604173e8bee1231ddd50ab39f2	Ово је љубав.			sentence-collector	1	2
60c89b4fbdc4c70b46bb920304156d8cbc582c7569eb442d2147563855e741f0	Неки од њих.			sentence-collector	1	2
60da8a7518be8590337506d850baa97617b013917193d87623787d7b241331d3	Највише волим Шолохова.			ја	1	2
60e4f148b94fbba938d5ab472687fab74add1083a93034ecb97445f34dc50e6e	Да вам кажем?			sentence-collector	1	2
60e95ce5015a41b0dd18734979e5464447e50cb196e398292bc72f00e8e2f072	Потпуно смо напуштене.			sentence-collector	1	2
60f223398187239b4300e670e884e5d8e558ceba9772560b3b2941dae28b4ae6	То ће бити велико искуство за мене.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
60fd2773f48c279c1f1570b658a8aca7b87b4cfa2a8e889e861096c58fb094a0	Премијер лично учествује у давању подршке тој иницијативи.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
60fdc161deafb1969189231684a162e3b17922337efab1e3c9bb2efae0d4caa6	За остало мора да се сналази сама.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
610280b80bf81b7cf6c97a6a8eef085da98fa61a36904ede203f4620b099422b	Овако је боље.			sentence-collector	1	2
6111590ee6e6ee90d64c0b0a926a8a7efd631358d7bbe105e716f57e6be072e4	Па, реците нам.			sentence-collector	1	2
61124151624ea3858e7221da0259b9cb4cdb3ce780c0ca523e5b1d4d7b58c004	Ако те боле леђа, иди код физијатра на преглед.			sentence-collector	1	2
611d420d0dc97bfe6321a9998b28c267536674206bdef7068288b52d46af0b81	Не, само њега.			sentence-collector	1	2
611dac938cd847007c24d41308e5d6c8a680f219e7a873526c5d78bd114bce3e	Волиш ли комарце?			ја	1	2
612a3b0d34e70100a5716750e16d21faffba862ca6652eb5a7fb8976abf78b15	Затим би цијели пројекат постао самоодржив и потпуно проведен.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
612c0ce7bb3697f442dd95ebc32da4333fdd80c4b7e744e1a8752e0f4d644586	О, то си ти!			sentence-collector	1	2
6130d236ce9a022c6f23808a6d2c44b4c33c8a07bebdec1f74d6289a21167472	То не утиче на нас.			sentence-collector	1	2
6136f6bc98ff35324c356d46945f20e838af45a97a0cd870b223ad00677c9b0e	Већина људи, посебно бијелци, отворена је по том питању.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6137813749507766cec444ff99c66e68f2144c1bdca4e431d15580273422d0f4	Знаш шта је то.			sentence-collector	1	2
613e2a6c2e45e1a18bd36379b05e6e60f056e444f32da45809b48d6fc13dd017	Њени чланови планирају долазити макар једном мјесечно и увесељавати пацијенте.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
613ec45f8b0e593852d222589b0972d4c11b7bc2f041285a627a8b57569e59b2	Заједничка економска политика би такође била предуслов.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
613fda6023fedd67b2a67b726cc8dbabc44d93ee5d24f51bf6be199e25f70543	Бина			мој цитат	1	2
61433e62c6de92a11b9edb6d14e3c45417d3391f305c8d416833ebeb12785d1b	О не не.			sentence-collector	1	2
61446bc260ff0a777fae8b8a09d253bb2eb45945a158c0e6adc1452dfb6add72	А, ти не?			sentence-collector	1	2
61476a5e502b8577da3552389d79d9d896dc4fda59603622439ee027e85dfb20	А зашто нисам?			sentence-collector	1	2
61479a53d9d0c57446dfd5ff71b76e72761165508a85cf98568739e909125e70	Ја још увијек нисам у потпуности свјестан да смо побиједили.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6149593a1dd7714ae65b64346cca566dc1ece09525d0c2be8d947990e9a00156	створи Бог			мој цитат	1	2
6159de8147389c4e922460ff88edea7ca486be2694548d08015daeda8a98b274	Седи, молим те.			sentence-collector	1	2
615f9a5bc04b19c4e661ee178dd9b159a00442af6612f1364eac7f17a7d2da42	Да се врати.			sentence-collector	1	2
615fb2aa2ce71f14cf2388c13e570fb7c7834873c4715ff35a241ac921972f4b	Дејтонски споразум још увијек је устав земље.			sentence-collector	1	2
6165b57de1b9004b413134ffa4be15e31e89de02877401fb3fc1b73a6ab58c04	Све једно је.			sentence-collector	1	2
616c0695f9fd502019552c1850399ef94c9b72d63b6447df7dd222c4d59e8758	Исто правило вриједи и за правосудни систем.			sentence-collector	1	2
616f54fc91a30d1ab3d4a4685515a2c84d76f57dbdabf75bc019c01d01254726	Поврх свега, свему прети авет глобалне рецесије.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
6172fcfdc122606d9bdaae23118478ad6a0c055a43cd5cbd270991b2a59c5bce	Скандали и немири пријете оборити грчку владу			sentence-collector	1	2
6176882fbbe9cf0965ff6d5a24a5614861d32f290462600813a7e44f7e21c665	Више не иде.			sentence-collector	1	2
617ea891c2f3f158fa76566abc56820aab1e414d7aff50cc2737753f3ec1b6b1	И више пута.			sentence-collector	1	2
61928e454373c765fb8f33290b52faf7e20f9abf0ec8573232621b443398e688	Тако не иде!			sentence-collector	1	2
61934a4cf97f87b43ab2bf2d727918557160f37b256397d7d0a03c70df1defea	То је од највећег значаја за слободу изражавања.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
61951ea18241333d60a6f0e8e8977403fe365ba36b51bb817d34c97b9bb61bca	И за себе?			sentence-collector	1	2
619d029563dbca5cb800cf23a33a551d6a164fe59d81bd30888d5223b4e9ec9a	Албански блок је добио два места у парламенту.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
61a24cd5cc4659e9102f6c5c7bfc5cadcb874cc6ea5392cde7a27772a1942a4d	Ипак, одлазак у иностранство сматра се луксузом.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
61a92ec412ae646c8c0086be268755f03ccea2fcc4938c163a7c4928f42d2f90	Ми ћемо тај документ поднијети министру пољопривреде.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
61ae90f0222f4327c8c041766546ca742e4e4397ddafc12fa1ff5190cf602a2b	Силајђић испао из утрке, а гласачи захтијевају промјене			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
61b3c9fa6010c0acc0a95e1dab06f3abd6edf05ed1d09ae7f1a821099df2751e	Па, то јесте.			sentence-collector	1	2
61b3fc32289834a359c5536765a90732813fe78c6185b84d5f9d6bff14d50005	Црњански би можда разумео.			ја	1	2
61b8d76f7c401f1c19e8505ee835ea65d4b1c8216b605e1d07dec307ab63473a	Филхармонија је раније увек имала своју публику.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
61b8f9b5bff60005944cce6df5024e54f40fc89bc7e4b5927534df9d7381f75a	Врло су занимљиве.			sentence-collector	1	2
61bd50721e73eeb8c7dc6143a48f211e380869af355914d63f88ec62825f8b64	"""Не превар' се вјерна моја љубо!"""			"""Serbian folk poem ""Zidanje skadra"""	1	2
61c9ead3a2d5c34f93df77c7c98a04e43bd535d971dc28e25eb00830cdc6b805	Истовремено, владе две републике покренуле су паралелне преговоре.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
61d28298690f462b0ddc5650da263f7d2b29fb83efed6ca6f40d1098c4c8c6cb	А то радиш.			sentence-collector	1	2
61e2c45a55f0326b431fe6aa50ec2bec14964e5f88d8aef098a95d607ff7c0b2	Ви како сте?			sentence-collector	1	2
61e8e16b0809b63ec5d2928b037a04f1dc880608b7edc45f814ac94b5e5fb8c4	Данас, међутим, та делатност доживљава препород.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
61e9f61df2a442aa46f6a8665fb8d7a703c1442cac702431910f09385bd7ee3a	Током времена, та област се промијенила.			sentence-collector	1	2
61ed718f14c7e077edeffc74daa78f5e6947761907995797593cf3dfb86512ae	И које је?			sentence-collector	1	2
61efee949d448e0443e86981156b647c475b40abd9a92047151776d4a64328c4	Њих је у многим случајевима и лакше пронаћи.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
61f8c916b2a74c706b4b535e3c946ebd8f8f404bb788858b0e4d5b4589b3ee79	Ово су добре вести.			sentence-collector	1	2
6204615625324782073ff9e69f24ea4a1cd572917c52fe8d11ce115b9fcbad59	Сима је био син једнога кочијаша			sentence-collector	1	2
620eb3414c2ece3f2de0d236a5276225815b9909c21d41e1930811636757e7e1	У својој соби.			sentence-collector	1	2
62117d200ca2925fb2c817613860de4bc5c75c3c7a0b6436b47438d3dae4c6af	Ипак, званични споразум о прекиду ватре није потписан.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
62122d5717c669e72bc6d7909fb7ca6a676af5635cc9914e8b6206edbdc500a8	Ко би још?			sentence-collector	1	2
621f6c94263fe799d7640b51ec78f986b55e090b5e0e96b6e2eedc0fcb9e7b56	Скулптура је ископана на ораници на североистоку земље.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
62258db7c0071f111ea6756863317616398affb2a839ee016223b69d954b2636	"""Ствари се помало мијешају."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6227aed9d3795488b2a716c6ee869762fe475de5970e4b6917e6ea719b58cdd7	Он је преминуо прошле године.			sentence-collector	1	2
6227bcf688498cf511b8e390f8df6b665a60405ba60ca8a519139bf23652cfb6	Због великих трошкова и високих цијена, хрватски производи су неконкурентни.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6232e42cad3f3682afcf75612151fb6e5c64209b77a9cb2130cb7f66d1f7099c	То је пита.			sentence-collector	1	2
623336c36ebcf20b461facce95cea5fbce97950d8307e6bdef18fc7fcec5795f	Једва чекам да те видим.			sentence-collector	1	2
62446c8824ff50b28fee30b3db7910798772edbc35d5a34ccb2f75418669182c	Свијет сутрашњице не може постојати без морала, вјере и сјећања.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
62472a8abc5dba4fd2f24ff40426ef1b8ec8230528edee243384ca62af900ed6	Земља је била озбиљно уништена.			sentence-collector	1	2
626011e6b2d214873b80bc47ada48e51d49d7fd4b1b0065789eb14dfcfc211fd	И била су!			sentence-collector	1	2
6268284f69f4538ee1e41e038f6ec535c72fff53ec8b204345062a856ddf22de	Више од једног?			sentence-collector	1	2
62868aed1b37841a84639a5b54e07609486801d324483083dfe4b7587e8db635	Решавао је све на миран начин.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
6293eea13e659eca2eb725de79768d6c182e8a396261926efc9038a09b9f98c8	Према ријечима новинара, самоцензура зна бити већи проблем од цензуре.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6297cbee552d6afd950ef0dc9a11dbeb3344fc3fbe6eafa2e68913ab686d41b8	Волео бих да знам зашто?			sentence-collector	1	2
629dab2775e6179ea86c9f77955ad5c63591a98ab2237b1ec990958f05ce0a77	Као што си ти?			sentence-collector	1	2
62a119ffbf294beeab53e6c50b5b52fcf3cd9214ce8de77e3eb651b1ef2642b1	Дал има неки баг?			ја	1	2
62abf060733e2a301c204ab198e5092f365ff38207668b4c25db2cc1114ad9a7	Бавио сам се.			sentence-collector	1	2
62bc6ce68a23532555c122c5732c314491e690d67ae8d5798d8f711888fa8053	Да ли их примају натраг?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
62ce954fb17b0fe6781574e30360402186d2bb54771ebed5349f958adfaab45e	Диздаревићева каже да се притвореници тамо држе без иједног доказа.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
62faa83822213c1e39a85c8b292816cea8cd20cba4ba6076b54fdf26df410c0b	Бивши хрватски министар злоупотријебио овласти, одлучио суд			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
62fb29aa1db462eabdbee2067ab29914bde226133d7f7b905ed464c804398af5	И није било.			sentence-collector	1	2
62fca3ce3daaab6f82f7919f9269645d7343aaddf23330fd5ac32feccc2a357e	Нисмо имали никакве велике инциденте.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
62ff3e0dd861d56617048c99ab3baaccbe8945a4994188190c9be76f522160df	Је ли ово.			sentence-collector	1	2
6300e01afb45196af9f88c1494b6d58ac8843fa0f28678708d51a575d732c2a4	Убијена су два демонстранта.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6301de3389ff584a803e8d961129f609ebfc97ede6cc900ce73aad9e3358e091	Она не смије постати још једна неријешена мистерија.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
630484011b5b7f4dd2d2cc5ee9aa28425588c04a9b77bee9e66b1572c3ee75d1	Ухвати му једног птића,			"""Serbian folk poem ""Otac"""	1	2
6309cdb97135c1717d1434ac405860a11dc896c7c4b5cf8bf6357a55f16d79ae	Нема потребе за забринутост.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
631a2f0f4d598b7ea0d7d8f456852bd806d8655a8ccbabe14547866e2826ad11	То би била грешка.			sentence-collector	1	2
631a2f99abb6aef1907df1f1891fd71fe9ea1bdc1f74e97169aca7b1afdc1594	Не бих могао!			sentence-collector	1	2
6321d4d2a38deb70be44f23f4f1b97da13b139840277037fdfcca0097a3ce6bd	Шта да вам кажем!			sentence-collector	1	2
633718f19a6cc36bc595a6ea3d54d3a01a31e3de5dde2e80240e942216109867	Није то све.			sentence-collector	1	2
633bafc747c8b538f1ff5ee77a51a4caab4b04700a765869aff6d47b6f5d269c	И ту Божју вјеру зададоше			"""Serbian folk poem ""Zidanje skadra"""	1	2
634f60a4db0da03cb62f1535baeef8471ad7d24907598fee1990ac8238020cf8	Не знам, шта?			sentence-collector	1	2
63529288c06b74cccaaafaeeeaa9ae6e7c7cfe4a227b8b6c19df439daf2c0bab	Али он је.			sentence-collector	1	2
6356ea098c040aae25f5869729c2df9050b7126b531e1235807f97140622f3fc	Колико схваћамо, операције још увијек трају.			sentence-collector	1	2
6365979bda880e26ee592f5d6ce94baf61c96fb2ba62029c86e68a0eef63db96	и би 			мој цитат	1	2
6367a8995c3f3cac6d4f4b90cd92ccb720b9c5fd84df241f0c8ec4b582e2c3c9	Како да нисте!			sentence-collector	1	2
63690904b6df608ac523d9152c33c67f3faf7af21e8fce418c47ae3018beb7ee	двадесетједан шест сточетрдесетосам			мој цитат	1	2
636c0c10b5db6ac21f1230ea18007740e1163da747bb353436c45cb2d33681c2	Мора да је то!			sentence-collector	1	2
637075033a1b0d84fd14f577572b768145f36fdae0ab8fc95a65ed6fca94bf79	Је ли то.			sentence-collector	1	2
637326a4bd884add99955b9dfdec6b5652b19bcefeb457eadbc59140acd47be1	Хајде, хајде тамо.			sentence-collector	1	2
6374c5764ca57839fc450e594bd3d5508b453e0dce49bed9d3786050a4088ca6	живот			мој цитат	1	2
63765fb93c7c6baf9199481ecb383f6ff089b2c5fb34ac8c216811f180a765fc	Све саме глупости!			sentence-collector	1	2
637ab7e383590fcb1c95997b41342a67e2a6fb9e3743cee8aa776fa4a080d2e6	О, није ли?			sentence-collector	1	2
637b9d4550b61a4857a98974f66566745141cc33d0299d40b39b6865bd02bd03	И све ово.			sentence-collector	1	2
637dfbdfee5380c04cf6bf035ee9f5b0c1266a21b73d4a9df60fdd3849dcdfa6	два је лево			мој цитат	1	2
638635db7df290668a160c68e018ff6ab65fc39af6fecd75f6d8f7394fbb6648	Добили су их на легалан начин.			sentence-collector	1	2
638fea2320b927ad461120b11637165d26b3b487f69e2a05b26042f49eeb2cdd	И само он?			sentence-collector	1	2
63a7b979954e685298a6642e6526ba932d2c8ca923cf44e6c2d4e47bb9b3623f	Да би могли.			sentence-collector	1	2
63a7c9d0a48346b16af83ce2a746102051889c3c895b15eab62b12e2733a0b32	О, да, је.			sentence-collector	1	2
63ad1dcd298efc7ad67c3e00adf1334218f527e4541c1418728ea13466d80ef3	Ти и сви.			sentence-collector	1	2
63ba88f7e6f2aed5df3b31e8e46334bdbc46e4f216df898e998096d1658f1ce6	Она говори неколико страних језика.			sentence-collector	1	2
63bc7d1921368890d53057d2a1f2da8dda66fba61003b86014485de92a03c23f	Кад ће више овај вирус да прође?			sentence-collector	1	2
63c1f3fb06b00242f461c3ab77c6e6855a7ef8b79eda4d609d6b4147e903f94c	И ништа више?			sentence-collector	1	2
63c445652f78ca1d979c941d81eb1899d4971111088482182c2145646c1607d4	Не могу приуштити те цијене.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
63c6bf4283fdd8a881662fa22ab653b1bb5b531a020515314206210177aff140	Ма не зна.			sentence-collector	1	2
63c9963df6ad02d52e37b8148d33667a6028ac920323f73f92512552b4d575d6	Само је било.			sentence-collector	1	2
63d91f2382f67aa882b4f3b5598ba285e57caf0bf5f84467dcc60dd51ac09676	Молим те седи.			sentence-collector	1	2
63e1c74af3d96fc3b19e16d3e05b5d175261115b7461a85aa90abd48a07c438f	Ћао, ћао.			Ја	1	2
63e6784276fe009a3751f177a5993ba26a354fe3bdc9378aa690bc1be3a27461	Хвала на питању!			sentence-collector	1	2
63ed4bceadf3ab59e768b1c3ea55a623a1e7ddadb878eaf3000b58bba8190bb9	Британски полицајац, који је возио аутомобил, није повређен.			sentence-collector	1	2
63f98c4c708ecc2d9cc5cb2711e223875e013fbbcd4d6bced9e8891a50801780	А друм води крај планине.			"""Serbian folk poem ""Otac"""	1	2
640395c480970eb59a9188a7f6670eaf7ef589599eb6165bd85cff4be9db27da	Ми знамо шта значи увијек бити на опрезу.			sentence-collector	1	2
640472a3bcc72cca259bd49b5c12dffb4a3c67c17a26b87d29d49bdb74e9c70c	Злоупотреба лекова је такође постала проблем.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
6405d875669802f487a122b77dcc52bab4da14a019081cc240a665df6741df0a	Па, јеси ли?			sentence-collector	1	2
6410ac596267327f2dd62a0c1fdfa7e610d713c35aebf5cbda1840cb67f78ec0	Шта су наши приоритети?			sentence-collector	1	2
6411747c152fa5c316576a755f875a6a6c95a6a030bd7d42505eacc6609dd111	И одакле су?			sentence-collector	1	2
6411d0730b3c073a43cdaca033ac1eb9b2d5516b30a1f51bf9c16ee621f3c87c	Грчке власти су у међувремену изразиле своје задовољство.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
6416e5f1d0e6be41a3fdaa2d85376339ed982dbd3f4e432797387eacac3eaf0e	Не само зато.			sentence-collector	1	2
6419b27df4feac8b7e041c579c6318a77ad9f8173d450e1c28fc2da4d751f5a7	Ко зна где.			sentence-collector	1	2
641d10f6ddf5d3a86cc917af189396afa8505d36858e1d8d0ff2ddf7f55ef0ce	Унутра, црно-бијели дизајн личи на зебру.			sentence-collector	1	2
6422616625d1df5e4835261bbe5e2c4cc4222653444ecb05f1e6bbb0ce34f46c	И ти си сам.			sentence-collector	1	2
642e1acc395947f4efde1bc29eb0496edb6eb978670ad3f58eb149c755279510	То се жели промијенити новим пројектом картирања.			sentence-collector	1	2
642e7c5ea532fa5314fd3d7b977f5c2e671604cc0ea341357921b3411e0f31ce	Ми немамо циљ.			sentence-collector	1	2
64300574d86cda536f9cd9458ec49a488ef44b600a49aaf17df783acbf14de79	Али није не.			sentence-collector	1	2
643c0e406ff7440aa4151e9036a750326aa4258547665260be6ffe97d95add4a	То је било?			sentence-collector	1	2
6443dcd06abc1a7f5b356eacc5c6b0e97f14370dd3fbca61570387b2b8c87a40	субота			мој цитат.	1	2
644e5c0b89cf5eb4cbf6a916695d3fd140c8a5f1638645436c77564b98c6ac87	Данас постоји један једини систем одбране.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
645084521e309822223b0d209bb9c462ba12033faab7943d64aec93fa5ef424b	А истина је.			sentence-collector	1	2
6457d6f53b924d33519cdd680d1e7888aca6580f4e86d7c507ed1e00a2af1ea1	Засад се мало тога промијенило.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
645c0da1714c34b045c65929702ccf0597db52c5d410ad278f3ef744a29b1627	Све стране сложиле су се о одржавању пријевремених избора.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6464bf44634fac1929fea9d9f7574fd1d0552c36bef22636a65a4e60c2405222	Шта он мисли.			sentence-collector	1	2
64677c30b973ea16c2fc3f7d24259e1a96e8a84905b68385208e25f17159409b	Борба против високе стопе незапослености није лак задатак.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
646a5f454abf8a1137b01943c11c88a7e379cdda4bd2a14d74fa9b1d811d19cf	пас			мој цитат	1	2
646f1bb3e25c18f06b94a5503453036bbc482fce7b8e6ba65bbdff1640386adc	Не може ни тако.			sentence-collector	1	2
647309fddcaa7b04739d44ddd7926b27e2f4f8f04d171f1a25390e20f4f85d37	Шта он мисли?			sentence-collector	1	2
647b42477094589fa4026ed6cc8b518971d9e379b53baf3fc0985702d488c9f5	То је да!			sentence-collector	1	2
648bde3804af926d25fa58fc9f8b34d171275ac9d8a5c0ed60902e27107b6e39	Петина загребачке гасне мреже мора бити замијењена.			sentence-collector	1	2
648f1b1b5cb37839c987979a759d95aa167792e355247070ec17ad8ca8d6ea7c	За овај дан.			sentence-collector	1	2
6493d4bd68c39a890b4f1ea07039aabaf89c2502071c2c35e8909f2d0a421399	Е, не може!			sentence-collector	1	2
6499d61a8fed7b5836047589b9f5e890bfd63c5a3e36f6ce6d12ae759ed71245	Земља наша има дакле врло дуготрајну историју			sentence-collector	1	2
649dc9005356dc7f62a862bb9a8163e95d09ae333fab8cb4b86dcb213035ecf4	Да ти кажем шта.			sentence-collector	1	2
64ae68d76076ec26cda50b1ad55bffcbec05b4f29e72a7ec90d7b6f4e2385432	О, господе боже.			sentence-collector	1	2
64bce38afc44f941b7cfef2ce604a23d21df6c3a24d14e479e3adc83994203c0	Трубе и тимпани.			sentence-collector	1	2
64dd84c2381ab922a62ff80399636b9b49399bd8cf39f02ba830d7ef8c73a893	Био је разочаран.			sentence-collector	1	2
64e597ed4d3a45f94d6d6643c8b539d2bb6cfccb6cb9e3b2d7729c5040ab0223	А ко је то?			sentence-collector	1	2
64e5a038a29c53871f9d984a5b19390efc8a0297005cb4e14d02c5edb4bf3243	Чешки је интересантан језик.			ја	1	2
64f84548a411de73cabeb106f83c9d74ebed2eddd33960af18e978f45369fe40	Добро је, а?			sentence-collector	1	2
64fc65233bc9c037ac0577c25c426fb16c0b3e612abb7e332b1972b4cfdc67d5	Каква је ово олуја?			sentence-collector	1	2
64fc988efdc3973f84770061a57df7cd3b0e8b80b3369fe99d92c5d154cf2c66	Да ли сам ја?			sentence-collector	1	2
651a8f9b738d0c3fba54f82afa9bb6d0a316538d367902533d4336dbdf418d80	Треће бјеше Мрњавчевић Гојко;			"""Serbian folk poem ""Zidanje skadra"""	1	2
651de78942793f68a37af561a00c90faf848f0296d27dbd58e08fd5649815bd3	Као што је сада.			sentence-collector	1	2
6520a54e9c1bdfc87212e405c9e7af0c1f5f6f527c12f8bb32ad64987ea1f2b3	Шта ви то?			sentence-collector	1	2
6528e266ef963acef0658020f990f77f92ce198be3abf253bf02ba6fb00d39a2	Заправо, они су мање радикални.			sentence-collector	1	2
6534d9ec9960c35024c4ef113341cca205e5443c243b708a24c86e1af2c84b20	Пројекат ће спровести једанаест домаћих грађевинских конзорцијума.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
6542592b5a0c9992fe2553cc5dd0bc8cfb357a66cb6cee2c2652461a8c503a45	Европска конференција о инжењерингу земљотреса.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
6545a406faa99c5b9330523b045f15a25ffcbb1f04766ecf36c904293b2a02fa	Рекло би се!			sentence-collector	1	2
654a911680a7818a96135b4fb78e44b295c057f2428986a5b22b74329acfe2f0	Али, то није једини смер.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	2
655174d09b373f9c8058560ea3d43a101309dd043611a9aeb148c26ec08db454	"""Ја ћу захтијевати конкретне мјере,"" рекао је он."			sentence-collector	1	2
6553841a159fb38057b71f2a88437d2a12dd30659a951e546e03ebf8c3c96d5a	Но ти прати мојој старој мајци:			"""Serbian folk poem ""Zidanje skadra"""	1	2
6557eb6df85f0031a3c5ad460dc155834cfcc272b42d79bac4f9e156748d700b	Двадесет и три?			sentence-collector	1	2
6558c0aff4b204266a1d09370f749828607233f2fd6bdc05f1102da1250b118b	И боље је!			sentence-collector	1	2
655ff4c337b08534269436eee09a25bca12c39fa14294f7d1bd146feaa371f73	Рокови ће бити тесни до самог почетка игара.			sentence-collector	1	2
6563e7696bf1110a9792319ab945418ee7418fef09992851ed1a91c7642da445	И даде му шест товара блага:			"""Serbian folk poem ""Zidanje skadra"""	1	2
656b9887c82f9db70fc2a87fc14b9f6da12a0e7eb2bb8ad296060095ffdb976d	Измијешајте жуманца са шећером.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
6574f32cc8ce6d61b1fead33f7ee4d4fcf358fa4be1be2658b7a01bbf6ca7d45	У разним облицима.			sentence-collector	1	2
6575d20d9bf3990a4d49eaeaa4ebbaece6337bbedd5f3023953e24016ada7f7c	Свијет и регион реагирали на новости о хапшењу			sentence-collector	1	2
657724d1af33ed0a3e725db0d0724dea23c124091a226a0a7110d19daab783a6	које красе текст књиге			sentence-collector	1	2
657757ab0b958917b7c21e59395debd2beeabec7552af193ccf7c6077b5f668d	Да ниједан љуби не докаже.			"""Serbian folk poem ""Zidanje skadra"""	1	2
657a63dc8e13386093233ee1896f29470608a12b5c7a93bf5421f36427e74c21	Сви смо болесни.			sentence-collector	1	2
65849b0497ff05706a3708ec1d6e6b27cd2e4c652cbcc31af375787a0720a30b	А не то!			sentence-collector	1	2
6585e2cd23eafabe9451ebb9473641ef8de9fea26fc0a115464f21a786734ab9	Један је, рекли су они, за бијелце.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	2
